user_id; birth_year;gender;location
5948;1995;male;Medan  Indonesia
5949;1988;male;Abu Dhabi  01
5950;1990;female;Pune  16
5951;1996;female;Long Mountain  Pamplemousses  Mauritius
5952;1993;male;  
5953;1998;male;Medan  Indonesia
5954;1979;male;  
5955;None;male;
5956;1987;male;
5957;1992;male;Sleman
5958;1992;male;Santo Domingo  Dominican Republic
5959;1991;female;Toronto  Ontario
5960;1990;female;Los Angeles  California
5961;1992;female;Lalmatie  Flacq  Mauritius
5962;1996;female;Upper Canada Village  Ontario
5963;1988;male;Phnom Pen  Phnum Penh  Cambodia
5964;1993;male;
5965;1966;male;Phnom Penh
5966;1993;male;Medan  Indonesia
5967;1997;female;Medan  Indonesia
5968;1994;male;Islamabad  Pakistan
5969;1975;male;Tehran  Iran
5970;1979;female;Medan  Indonesia
5971;1998;male;Banyumas  Jawa Tengah  Indonesia
5972;1996;female;Soroako
5973;1989;male;Accra  Ghana
5974;1990;male;Yogyakarta
5975;1992;female;Santo Domingo  Dominican Republic
5976;1983;male;  
5977;1996;male;Medan  Indonesia
5978;1984;male;
5979;1993;female;Tbilisi  Georgia
5980;1991;female;Tbilisi  19
5981;1997;male;Port Louis  18
5982;1997;female;Medan  26
5983;1993;male;Phnom Penh  11
5984;1975;female;Barrie  Ontario
5985;1979;male;Beijing  22
5986;1994;male;Yogyakarta
5987;1984;female;
5988;1988;male;Los Angeles  California
5989;1986;male;
5990;1985;male;Fremont  CA
5991;1995;male;Phnom Penh
5992;1996;female;Santo Domingo  Dominican Republic
5993;1994;female;Purworejo  Jawa Tengah  Indonesia
5994;1971;female;San Francisco  California
5995;1974;female;Jakarta  04
5996;1997;female;Neuquen  15
5997;1989;male;Kuala Lumpur  Malaysia
5998;1991;female;Medan  Indonesia
5999;1993;male;Medan  Indonesia
6000;1994;female;Porto Alegre
6001;1955;male;Odense  Denmark
6002;1986;female;
6003;1995;female;Santo Domingo  Dominican Republic
6004;1992;male;  
6005;1990;male;Yogyakarta
6006;1995;male;Medan  Indonesia
6007;1995;female;Medan  Indonesia
6008;1984;male;
6009;1993;female;Yogyakarta
6010;1995;male;Santo Domingo  Dominican Republic
6011;None;male;
6012;1946;female;Fredericton  New Brunswick
6013;1992;male;Djokja  Yogyakarta  Indonesia
6014;1982;male;
6015;1993;male;Rialto  California
6016;1990;male;Stanford  California
6017;1993;male;Phnom Penh
6018;1993;male;Djokja  Yogyakarta  Indonesia
6019;1986;female;Yogyakarta
6020;1993;male;Casa Grande  Arizona
6021;1997;female;Paris  France
6022;1989;male;Medan  Indonesia
6023;1983;female;Porto Alegre
6024;1944;male;Santo Domingo  Dominican Republic
6025;1984;female;Kuala Lumpur  Malaysia
6026;1976;male;  
6027;1985;male;Turin  Italy
6028;1994;female;Hollywood  California
6029;1980;male;  
6030;1994;male;Jakarta  Indonesia
6031;1996;female;Santo Domingo  Dominican Republic
6032;1992;female;
6033;1992;male;  
6034;1990;male;Tuguegaro  Cagayan  Philippines
6035;1993;male;Fountain Valley  California
6036;1996;female;Sibolga
6037;None;female;
6038;1974;female;Montreal  Quebec
6039;1997;male;Port Louis  18
6040;1995;male;Medan  Indonesia
6041;1985;male;Los Angeles  CA
6042;None;female;
6043;1989;female;Bandung  Indonesia
6044;1997;female;Purwokerto  Jawa Tengah  Indonesia
6045;1986;female;
6046;1993;male;Medan  Indonesia
6047;1984;male;Orange  California
6048;None;male;Danbury  CT
6049;1976;male;Los Angeles  California
6050;1985;;San Francisco  California
6051;1994;female;Yogyakarta
6052;1997;female;Yogyakarta
6053;1988;female;Semarang  Indonesia
6054;1978;female;
6055;1992;female;Bandung  Indonesia
6056;None;male;
6057;1988;female;Phnom Penh
6058;1994;male;Medan  Indonesia
6059;1990;male;Los Angeles  California
6060;1994;male;Klaten  Jawa Tengah  Indonesia
6061;1983;male;
6062;1959;male;Ottawa  Ontario
6063;1992;male;Phnom Penh
6064;1990;male;Phnom Penh
6065;1971;male;San Francisco  California
6066;1980;male;
6067;1991;male;Tbilisi  Georgia
6068;1994;female;Medan  Indonesia
6069;1993;male;Medan  Indonesia
6070;1966;female;
6071;1988;male;
6072;1997;male;Miskolc  Hungary
6073;1984;male;  
6074;1994;female;Santo Domingo  Dominican Republic
6075;1996;female;Medan  Indonesia
6076;1993;male;Hamilton  Ontario
6077;1969;female;Purbalingga  Jawa Tengah  Indonesia
6078;1996;female;Cirebon
6079;1983;female;
6080;1992;male;Kaohsiung  Taiwan
6081;None;female;
6082;1992;female;Bekasi
6083;1994;male;Sigli  Aceh  Indonesia
6084;1993;male;Medan  Indonesia
6085;1980;male;Istanbul  Turkey
6086;1994;female;Medan  Indonesia
6087;1991;male;Yogyakarta
6088;1992;female;Quezon City  Philippines
6089;1996;female;Malang
6090;1997;male;Phnom Penh  11
6091;1997;male;Cilacap  Jawa Tengah  Indonesia
6092;1986;male;Bandar Lampung
6093;1957;male;  
6094;1991;male;Banjarnegara  Jawa Tengah  Indonesia
6095;1996;male;
6096;1988;female;Medan  Indonesia
6097;1989;female;Los Angeles  CA
6098;1980;female;Singapore  Singapore
6099;1989;male;Medan  Indonesia
6100;1977;female;Haverstraw  New York
6101;1988;female;
6102;1989;male;  
6103;1960;male;Ottawa  Ontario
6104;1981;male;Trou D'Eau Douce  Flacq  Mauritius
6105;1993;male;Santiago  25
6106;1987;male;Los Angeles  CA
6107;1993;male;
6108;1989;male;Huntington Park  California
6109;1993;female;
6110;1994;male;Yogyakarta
6111;1945;female;Corvallis  Oregon
6112;1989;male;
6113;1991;male;Yogyakarta
6114;1989;male;Medan  Indonesia
6115;1993;male;Damascus  Syria
6116;1993;female;Waianae  Hawaii
6117;1979;male;San Francisco  California
6118;1990;male;Purwokerto  Jawa Tengah  Indonesia
6119;1978;male;Torrance  CA
6120;1984;male;Pasay  Pasay  Philippines
6121;1990;male;Jogjakarta  Indonesia
6122;1981;female;Chino  CA
6123;1986;female;
6124;1987;male;Torrance  CA
6125;1997;male;Medan  Indonesia
6126;1905;female;Everett  MA
6127;1993;female;Djokjakarta  Yogyakarta  Indonesia
6128;1997;male;Siantar
6129;1974;male;
6130;1988;male;Westminster  CA
6131;1992;male;Siem Reap
6132;1995;male;Jombang  Jawa Timur  Indonesia
6133;1996;female;Medan  Indonesia
6134;1988;male;Yogyakarta
6135;1992;male;Malang
6136;1991;male;Newport Beach  California
6137;1981;male;Chicago  IL
6138;1993;female;Kuningan Satu  Jawa Barat  Indonesia
6139;1986;male;Los Angeles  California
6140;1990;female;Palembang
6141;1980;male;  
6142;1994;male;Amaury  Riviere Du Rempart  Mauritius
6143;1978;female;
6144;1995;male;Bekasi
6145;1997;female;Phnom Pen  Phnum Penh  Cambodia
6146;1996;female;Medan  Indonesia
6147;1995;male;Santo Domingo  Dominican Republic
6148;1991;male;Pati  07
6149;1992;female;Phnom Penh
6150;1991;male;Yogyakarta
6151;1980;male;Phnom Penh  11
6152;1987;female;Surabaya  08
6153;1986;female;Hamilton  Ontario
6154;1992;male;Santo Domingo  Dominican Republic
6155;1990;male;  
6156;1995;female;Palmar  Flacq  Mauritius
6157;1998;male;Medan  Indonesia
6158;1992;female;Surabaya  Indonesia
6159;1989;male;Santo Domingo  05
6160;1991;male;Cilacap  Jawa Tengah  Indonesia
6161;1996;female;Curepipe  Mauritius
6162;1983;male;
6163;1990;male;Mandaluyong
6164;None;male;
6165;1986;male;  
6166;1991;female;Surabaya  Indonesia
6167;1992;female;Bantoel  Yogyakarta  Indonesia
6168;1992;female;Balige  Sumatera Utara  Indonesia
6169;1989;male;Anaheim  California
6170;1994;male;Medan  Indonesia
6171;1984;female;Phnom Penh
6172;1987;male;Kotagede  Yogyakarta  Indonesia
6173;1990;female;Washington  DC
6174;1990;female;Medan  Indonesia
6175;1993;female;Toronto  Ontario
6176;1993;male;Phnom Penh
6177;1983;male;Central District  00
6178;1996;male;Klaten  Jawa Tengah  Indonesia
6179;1995;male;Medan  Indonesia
6180;1994;male;Paramount  California
6181;1987;female;
6182;1996;female;Medan  Indonesia
6183;1994;female;Yogyakarta  10
6184;1995;male;Medan  Indonesia
6185;1992;male;Sibolga
6186;1991;male;Simi Valley  CA
6187;1987;male;
6188;1976;female;Santo Domingo  Dominican Republic
6189;1977;female;San Francisco  California
6190;1996;female;Sibolga
6191;1963;female;Etobicoke  Ontario
6192;1991;male;Semarang  Indonesia
6193;1990;male;Toronto  Ontario
6194;1992;male;Yogyakarta
6195;1997;female;Santo Domingo  Dominican Republic
6196;1994;female;  
6197;1990;male;Dallas  TX
6198;1993;male;Hollywood  California
6199;1997;male;Medan  Indonesia
6200;1996;female;Medan  Indonesia
6201;1996;male;Medan  Indonesia
6202;1994;male;Chino  CA
6203;1985;male;
6204;1993;male;Los Angeles  CA
6205;1992;female;
6206;1993;male;Medan  Indonesia
6207;1994;female;Medan  Indonesia
6208;1991;male;Granadero Baigorrio  Santa Fe  Argentina
6209;1996;female;
6210;1980;female;Menlo Park  CA
6211;1991;male;Tbilisi  Georgia
6212;1995;female;Santo Domingo  Dominican Republic
6213;1993;female;
6214;1985;male;Medan  Indonesia
6215;1984;male;Santa Monica  California
6216;1990;male;Long Beach  CA
6217;1991;male;Medan  Indonesia
6218;1990;female;Phnom Penh
6219;1977;male;  
6220;None;male;
6221;1996;female;Bantul
6222;1990;female;Delhi  India
6223;1993;male;Phnom Penh
6224;1994;female;Bandung  Indonesia
6225;1984;male;Jayapura  Indonesia
6226;1990;male;Phnom Penh
6227;1992;male;Bantul
6228;1992;female;
6229;1991;male;
6230;1988;female;
6231;1994;female;Canoas
6232;1987;male;Yogyakarta
6233;1996;female;Santo Domingo  Dominican Republic
6234;1993;male;Yogyakarta
6235;1979;male;Sylmar  CA
6236;1994;male;Phnom Penh
6237;1991;male;Santo Domingo  05
6238;1992;female;Yogyakarta
6239;1988;male;Yogyakarta
6240;1990;male;  
6241;1989;male;Phnom Penh
6242;1992;male;Phnom Penh
6243;1994;male;Medan  26
6244;1977;male;Simi Valley  California
6245;1992;male;Alexandria  Egypt
6246;1993;male;Semarang  Indonesia
6247;1994;female;Cachoeirinha
6248;1995;female;South Salem  New York
6249;None;female;
6250;1987;female;Mexico City  Mexico
6251;1990;male;Yogyakarta
6252;1992;female;Jogjakarta  Indonesia
6253;1990;male;San Jose  CA
6254;1992;female;Culver City  California
6255;1964;male;Compton  CA
6256;1992;female;Phnom Penh
6257;1994;female;Yogyakarta
6258;1993;male;Sleman  10
6259;1996;male;Medan  Indonesia
6260;1985;male;  
6261;1996;male;Santo Domingo  Dominican Republic
6262;1967;male;Yogyakarta
6263;1988;male;Los Angeles  California
6264;1984;male;  
6265;1984;male;Santo Domingo  Dominican Republic
6266;None;female;
6267;1981;male;Jogjakarta  Indonesia
6268;1994;male;Los Angeles  California
6269;1994;male;Tbilisi  Georgia
6270;1990;male;
6271;1988;male;Jakarta  Indonesia
6272;1985;male;Alexandria  06
6273;1983;male;Minato-ku  Tokyo  Japan
6274;1991;female;Miskolc  Hungary
6275;1989;female;Winterthur  25
6276;1995;male;Siem Reap
6277;1998;male;Medan  Indonesia
6278;1978;female;
6279;1994;male;Medan  Indonesia
6280;1966;female;Tbilisi  Georgia
6281;1982;male;Turlock  CA
6282;1990;male;Purwokerto  Jawa Tengah  Indonesia
6283;1981;male;Malibu  California
6284;1992;female;Santo Domingo  Dominican Republic
6285;1987;male;Ottawa  Ontario
6286;None;female;
6287;1967;male;Hamilton  Ontario
6288;1984;male;Los Angeles  California
6289;1980;male;Los Angeles  California
6290;1974;male;Santo Domingo  Dominican Republic
6291;1990;female;Bandung  Indonesia
6292;1990;female;Santo Domingo Norte
6293;1991;male;Yogyakarta
6294;1990;male;Dornbirn
6295;None;male;
6296;1986;female;Phoenix  Arizona
6297;1996;female;Medan  Indonesia
6298;1987;male;Phnom Penh  11
6299;1991;female;Medan  Indonesia
6300;1992;male;Taipei
6301;1990;male;Multan
6302;1994;female;Yogyakarta
6303;1994;male;Port Louis  Mauritius
6304;1990;male;
6305;1990;female;Yogyakarta
6306;1992;male;undefined  undefined
6307;1993;male;Santo Domingo  Dominican Republic
6308;1985;female;Phnom Penh
6309;1965;male;Yogyakarta
6310;1980;female;Santo Domingo  Dominican Republic
6311;1994;male;Santo Domingo  Dominican Republic
6312;1993;female;  
6313;1990;female;
6314;1970;male;Alastua  Jakarta Raya  Indonesia
6315;1987;male;Yogyakarta
6316;1995;female;Djokja  Yogyakarta  Indonesia
6317;1988;female;Seoul  Korea
6318;1995;male;El Tigre  Venezuela
6319;1993;male;Islamabad  08
6320;1988;female;Medan  26
6321;1997;male;Sebastopol  Flacq  Mauritius
6322;1995;male;Jakarta  Indonesia
6323;1989;female;
6324;1994;male;Medan  Indonesia
6325;1983;female;
6326;1996;male;Huntington Beach  CA
6327;1992;male;
6328;1992;female;
6329;1989;male;Chak Jhumra
6330;1989;male;Los Angeles  California
6331;1993;female;Medan  Indonesia
6332;None;male;
6333;1997;male;Santo Domingo  Dominican Republic
6334;1992;male;Belawan
6335;1992;male;Phnom Penh  11
6336;1990;male;Sleman
6337;1913;female;Santo Domingo  Dominican Republic
6338;1993;male;Jokjakarta  Yogyakarta  Indonesia
6339;1995;female;Medan  Indonesia
6340;1969;female;
6341;1989;male;Tasikmalaya
6342;1984;male;
6343;1978;male;  
6344;1991;male;Los Angeles  California
6345;1987;female;
6346;None;male;
6347;None;male;
6348;1983;male;
6349;1993;male;Medan  26
6350;1991;male;Phnom Penh
6351;1994;male;Walnut  CA
6352;1992;male;Purwokerto  Jawa Tengah  Indonesia
6353;1993;male;Los Angeles  California
6354;1990;female;West Covina  CA
6355;1970;female;Luzern  Switzerland
6356;1984;male;Medan  Indonesia
6357;1997;male;Accra  01
6358;1992;female;Wonosari  Jawa Tengah  Indonesia
6359;1997;female;
6360;1992;male;Tbilisi  Georgia
6361;1991;female;Medan  Indonesia
6362;1988;male;Los Angeles  California
6363;1993;male;Jakarta  Indonesia
6364;1995;female;Richmond Hill  Ontario
6365;None;female;
6366;1981;male;San Francisco  California
6367;None;male;
6368;1991;female;
6369;None;male;
6370;1990;male;Los Angeles  California
6371;1977;male;San Bernardino  CA
6372;1979;female;Frankfurt  Germany
6373;1980;female;San Francisco  California
6374;1985;male;
6375;1983;male;Manila  Philippines
6376;1987;male;Medan  Indonesia
6377;1976;male;
6378;1993;female;Phnom Pen  Phnum Penh  Cambodia
6379;1989;female;Butler  Missouri
6380;1994;male;Kebumen  Jawa Tengah  Indonesia
6381;1988;male;Mao  Valverde
6382;1991;male;Medan  Indonesia
6383;1993;male;Medan  Indonesia
6384;1995;male;Medan  Indonesia
6385;1992;male;Los Angeles  California
6386;1991;female;New York  New York
6387;1984;female;Tehran  Iran
6388;1991;female;Denpasar  02
6389;1994;female;Phnom Penh  11
6390;1987;female;San Francisco  California
6391;1987;female;Medan  Indonesia
6392;1950;male;Magyarhomorog
6393;1989;male;Los Angeles  California
6394;1990;female;Yogyakarta
6395;1992;male;Yogyakarta
6396;1989;female;Phnom Penh
6397;1979;female;
6398;1993;male;Los Angeles  California
6399;1994;female;
6400;1992;male;Yogyakarta
6401;1991;male;Padangsidimpuan  Sumatera Utara  Indonesia
6402;1996;male;Medan  Indonesia
6403;1988;female;Torrance  CA
6404;1992;female;Purwokerto  Jawa Tengah  Indonesia
6405;1980;male;
6406;1984;female;Sragen  07
6407;1994;female;Santo Domingo  Dominican Republic
6408;1997;female;Medan  26
6409;1992;male;Surabaya  08
6410;1989;male;Phnom Penh
6411;1995;male;
6412;1991;female;Arima
6413;1981;male;
6414;1994;male;Tbilisi  Georgia
6415;1978;male;Los Angeles  CA
6416;1993;female;Batam  40
6417;1975;female;Karcag
6418;1983;female;
6419;1989;male;Los Angeles  California
6420;1996;male;Jombang  Jawa Timur  Indonesia
6421;1990;male;Los Angeles  California
6422;1991;male;Medan  Indonesia
6423;1996;female;Santo Domingo  Dominican Republic
6424;1992;female;Santo Domingo  Dominican Republic
6425;1995;male;Medan  26
6426;1985;female;New York  NY
6427;1996;female;Tbilisi  Georgia
6428;1994;male;Medan  Indonesia
6429;1996;female;Phnom Penh
6430;1995;female;  
6431;1994;female;Porto Alegre
6432;1980;male;Phnom Penh
6433;1994;female;Smithville  Ontario
6434;1990;male;Los Angeles  California
6435;1980;male;
6436;1993;male;Jogjakarta  Indonesia
6437;1988;male;Oakland  California
6438;1996;male;Singosari
6439;1996;male;Medan  Indonesia
6440;1989;male;Santo Domingo  Dominican Republic
6441;1992;female;Bandung  Indonesia
6442;1990;male;  
6443;1996;male;Bel Air  Flacq  Mauritius
6444;1992;male;West Hollywood  California
6445;1994;male;Yogyakarta
6446;1996;male;Medan  Indonesia
6447;None;female;
6448;1990;male;Victoria  British Columbia
6449;1994;female;Montreal  QC
6450;1972;male;San Francisco  California
6451;1994;male;Bantul
6452;1991;male;Phnom Penh
6453;1980;male;  
6454;1989;male;Gilbert  Arizona
6455;1998;male;Medan  Indonesia
6456;1987;male;Dili
6457;1983;male;Los Angeles  California
6458;1991;male;Phnom Penh
6459;1992;male;Phnom Penh
6460;1980;male;Makurdi
6461;1992;male;
6462;1998;male;Medan  Indonesia
6463;1970;female;Milton  Ontario
6464;1984;female;Yogyakarta
6465;1994;male;Jakarta  04
6466;1991;female;Phnom Penh  11
6467;1997;female;Jogjakarta  Indonesia
6468;1967;male;Denpasar  Bali  Indonesia
6469;1990;male;Stanton  California
6470;1993;male;
6471;1988;female;Niagara Falls  Ontario
6472;1993;male;Medan  Indonesia
6473;1996;male;Santo Domingo  Dominican Republic
6474;1978;male;Seoul  11
6475;1951;female;Jakarta  Indonesia
6476;1990;female;Boston  Massachusetts
6477;1993;female;Bantoel  Yogyakarta  Indonesia
6478;1996;female;Temanggung  Jawa Tengah  Indonesia
6479;1994;female;Granadero Baigorria
6480;1981;male;
6481;1995;male;Medan  Indonesia
6482;1995;female;Phnom Penh
6483;1997;male;Rantauprapat  Sumatera Utara  Indonesia
6484;1989;male;Phnom Penh
6485;1994;female;  
6486;1989;female;Kashiwa-shi  Chiba  Japan
6487;1989;female;Jogjakarta  Indonesia
6488;1995;female;Toronto  Ontario
6489;1945;female;Yogyakarta
6490;None;male;
6491;1989;female;Phnom Penh
6492;1988;male;Phnom Pen  Phnum Penh  Cambodia
6493;1949;female;
6494;1994;female;Vancouver  British Columbia
6495;1994;female;Yogyakarta
6496;1987;male;
6497;1983;female;
6498;1992;female;Medan  Indonesia
6499;1996;male;Bekasi
6500;1985;male;Rawalpindi  Pakistan
6501;1969;male;Phoenix  Arizona
6502;None;female;
6503;1995;male;Medan  Indonesia
6504;1993;female;Yogyakarta
6505;1986;male;New York  New York
6506;1993;female;Hollywood  California
6507;None;male;
6508;1983;female;
6509;1994;female;Yogyakarta
6510;1993;male;Yogyakarta
6511;1992;female;Phnom Penh
6512;None;male;
6513;1991;male;South Whittier  California
6514;1993;female;Jogjakarta  Indonesia
6515;1989;female;Tbilisi  Georgia
6516;1966;male;Cairo  11
6517;1987;male;
6518;1984;female;New Haven  Connecticut
6519;1984;male;San Diego  California
6520;1991;male;Yogyakarta
6521;1992;male;Yogyakarta
6522;1969;female;
6523;1995;male;Seoul  Korea
6524;1983;male;  
6525;1989;male;Jakarta  Indonesia
6526;1988;male;Miskolc  Hungary
6527;1988;male;Phnom Penh  11
6528;1996;female;Miskolc  Hungary
6529;1993;female;Ho Chi Minh City  Vietnam
6530;1994;male;  
6531;1991;male;Tbilisi  Georgia
6532;1992;female;Medan  Indonesia
6533;1992;female;Tbilisi  Georgia
6534;1988;male;New Delhi  India
6535;1994;female;
6536;1955;female;  
6537;1973;female;
6538;1987;male;undefined  undefined
6539;1998;male;Medan  Indonesia
6540;1992;female;Medan  Indonesia
6541;1975;male;Curepipe  Mauritius
6542;1985;female;
6543;1990;male;Phnom Pen  Phnum Penh  Cambodia
6544;1993;male;Medan  Indonesia
6545;1990;male;Phnom Penh  11
6546;1994;male;Yogyakarta
6547;1992;male;Jogjakarta  Indonesia
6548;1994;female;Whittier  CA
6549;1989;female;Phnom Penh
6550;1997;female;
6551;1977;female;
6552;1997;female;Medan  Indonesia
6553;1995;female;Battambang
6554;1983;male;undefined  undefined
6555;1975;male;Santo Domingo  Dominican Republic
6556;1988;male;  
6557;1992;male;Phnom Pen  Phnum Penh  Cambodia
6558;1995;male;Santos  Sao Paulo  Brazil
6559;1982;male;Torrance  CA
6560;1990;male;Phnom Penh
6561;1990;male;Yogyakarta
6562;1986;male;Fullerton  CA
6563;1992;male;
6564;1992;male;Medan  Indonesia
6565;1990;male;Yogyakarta
6566;1989;male;Los Angeles  CA
6567;1994;male;Djokja  Yogyakarta  Indonesia
6568;1992;female;Los Angeles  California
6569;1994;male;Balajt
6570;1993;female;Santo Domingo  Dominican Republic
6571;1992;male;Pekanbaru  37
6572;1994;male;Sana  04
6573;1977;female;Almaty  Kazakhstan
6574;1993;male;Battambang
6575;1993;female;Bekasi
6576;1993;female;Sleman
6577;1993;female;Medan  Indonesia
6578;1987;male;Seoul  Korea
6579;1991;female;  
6580;1990;male;Bantul
6581;1984;male;Ontario  California
6582;1985;male;undefined  undefined
6583;1993;male;  
6584;1968;female;Toronto  Ontario
6585;1993;female;Mesa  Arizona
6586;1977;female;Eugene  Oregon
6587;1962;male;Salt Lake City  UT
6588;1980;female;
6589;1994;female;Phnom Penh  11
6590;1992;female;Yogyakarta
6591;1981;male;Chicago  Illinois
6592;1996;male;Holland  Michigan
6593;1990;female;
6594;1985;male;Providence  UT
6595;1989;male;  
6596;1992;male;Medan  Indonesia
6597;1996;male;Medan  26
6598;1989;male;Islamabad  08
6599;1985;female;Batama
6600;1987;male;Jeddah  14
6601;1991;male;Medan  Indonesia
6602;1990;male;New York  New York
6603;1987;male;  
6604;1990;female;Phnom Penh
6605;None;female;Porto Alegre  23
6606;1965;male;Essen
6607;1994;male;Medan  Indonesia
6608;1993;female;Phnom Pen  Phnum Penh  Cambodia
6609;1998;female;Medan  Indonesia
6610;1986;male;Karachi  05
6611;1993;female;Yogyakarta
6612;1995;female;Medan  Indonesia
6613;1987;male;Medan  Indonesia
6614;1992;male;Yogyakarta  10
6615;1982;male;Montclair  CA
6616;1993;female;Tbilisi  Georgia
6617;1997;female;San Felipe de Puerto Plata  Dominican Republic
6618;1991;male;Djokja  Yogyakarta  Indonesia
6619;1991;male;Los Angeles  California
6620;1966;female;Yogyakarta
6621;1992;female;Phnom Penh
6622;1980;female;Hamilton  Ontario
6623;1981;male;Santo Domingo  Dominican Republic
6624;1995;male;Medan  Indonesia
6625;1983;male;Medan  Indonesia
6626;1984;male;Cairo  11
6627;1986;male;Yogyakarta
6628;1987;male;Phoenix  Arizona
6629;1971;female;Wonosobo  Jawa Tengah  Indonesia
6630;1990;male;Purwokerto  Jawa Tengah  Indonesia
6631;1993;female;Medan  Indonesia
6632;1996;male;Medan  Indonesia
6633;1990;female;
6634;1981;male;Encinitas  California
6635;1987;female;Banda Aceh  Indonesia
6636;1994;male;Ottawa  Ontario
6637;1991;female;Yogyakarta
6638;1987;female;Phnom Penh  11
6639;None;female;
6640;1990;male;Tehran  Iran
6641;1988;male;Los Angeles  California
6642;1990;male;Pekanbaru
6643;1996;male;Sihanoukville
6644;1993;female;Phnom Penh
6645;1983;male;
6646;1989;male;Phnom Penh
6647;1994;male;Jokjakarta  Yogyakarta  Indonesia
6648;1990;female;Los Angeles  California
6649;1980;male;Palo Alto  CA
6650;1994;male;Torrance  CA
6651;1982;male;Phnom Pen  Phnum Penh  Cambodia
6652;1998;female;Miskolc  Hungary
6653;1987;male;Phnom Penh
6654;1990;male;El Portezuelo  La Rioja  Argentina
6655;1992;male;Santo Domingo  Dominican Republic
6656;1995;male;Medan  Indonesia
6657;1995;male;Medan  Indonesia
6658;1981;male;Phnom Pen  Phnum Penh  Cambodia
6659;1993;male;Yogyakarta
6660;1988;male;
6661;1997;female;Santo Domingo  Dominican Republic
6662;1994;female;Yogyakarta
6663;1982;female;
6664;1989;female;Phnom Penh
6665;1980;female;
6666;1987;female;Windsor  Ontario
6667;None;male;
6668;1990;male;Tbilisi  Georgia
6669;1991;male;Djokja  Yogyakarta  Indonesia
6670;1982;male;Phnom Penh
6671;1994;male;Medan  Indonesia
6672;1991;male;Los Angeles  California
6673;1996;female;Santo Domingo  Dominican Republic
6674;1998;male;Long Beach  CA
6675;1996;female;
6676;1984;male;Medan  Indonesia
6677;1986;male;
6678;1989;male;Toronto  Ontario
6679;1997;female;Tbilisi  Georgia
6680;1986;male;
6681;None;female;
6682;1979;female;San Francisco  California
6683;1984;male;Jogjakarta  Indonesia
6684;1980;male;  
6685;1994;female;Purwokerto  Jawa Tengah  Indonesia
6686;1993;male;Windsor  Ontario
6687;1993;male;Udaipur  Rajasthan
6688;1971;female;San Francisco  California
6689;1981;male;Pasco  Washington
6690;1992;female;Medan  Indonesia
6691;1993;male;Santo Domingo  Dominican Republic
6692;1988;male;Anaheim  CA
6693;1992;male;Los Angeles  California
6694;None;female;
6695;1997;female;Los Alcarizos  Distrito Nacional  Dominican Republic
6696;1994;female;Medan  Indonesia
6697;1988;male;
6698;1997;male;Santo Domingo  Dominican Republic
6699;1996;male;Medan  Indonesia
6700;1984;male;
6701;1988;male;Los Angeles  California
6702;1990;male;Los Angeles  California
6703;1992;female;Yogyakarta
6704;1991;female;Medan  26
6705;1992;male;Los Angeles  California
6706;1993;male;Bekasi
6707;1980;male;San Francisco  California
6708;1991;female;Toronto  Ontario
6709;1998;female;Phnom Penh
6710;1990;female;Milan  Italy
6711;1997;female;Medan  Indonesia
6712;1993;male;
6713;1991;female;Banda Aceh  Indonesia
6714;1986;male;  
6715;1996;male;Santo Domingo  Dominican Republic
6716;1993;female;Yogyakarta
6717;1994;female;Los Angeles  California
6718;1992;female;Jakarta  04
6719;1993;male;Jombang  Jawa Timur  Indonesia
6720;1987;male;Los Angeles  California
6721;1992;male;undefined  undefined
6722;1995;male;Phnom Penh
6723;1980;male;Chatswood  02
6724;1996;male;Rose Hill  Mauritius
6725;1994;male;Medan  26
6726;1977;female;Los Angeles  California
6727;1994;male;Los Angeles  California
6728;1995;female;Medan  Indonesia
6729;1992;male;Djokja  Yogyakarta  Indonesia
6730;1998;female;Miskolc  13
6731;1990;male;Yogyakarta
6732;1977;male;  
6733;1992;male;
6734;1993;female;Jogjakarta  Indonesia
6735;1963;male;Alhambra  CA
6736;1990;female;Medan  Indonesia
6737;1993;female;Yogyakarta
6738;1992;male;San Jose  CA
6739;None;female;
6740;1990;male;Zanjan  Iran
6741;1987;male;Djokja  Yogyakarta  Indonesia
6742;1997;female;Pnom Penh  Phnum Penh  Cambodia
6743;1992;male;Compton  California
6744;1992;male;Yogyakarta
6745;1995;male;Santo Domingo  Dominican Republic
6746;1994;male;Yogyakarta
6747;1991;male;Phnom Penh
6748;1962;male;
6749;1980;male;
6750;1992;female;Jakarta  Indonesia
6751;1956;male;Phnom Penh
6752;1988;male;Medan  Indonesia
6753;1992;female;Medan  Indonesia
6754;1999;male;Medan  Indonesia
6755;1994;male;San Francisco  CA
6756;1994;male;Phnom Pen  Phnum Penh  Cambodia
6757;1992;male;Medan  Indonesia
6758;1984;female;
6759;1996;female;Bekasi
6760;1998;female;
6761;1955;male;Phnom Pen  Phnum Penh  Cambodia
6762;1984;male;Yogyakarta
6763;1993;female;Salatiga
6764;1960;female;
6765;1994;male;Banda Atjeh  Aceh  Indonesia
6766;1991;male;Medan  Indonesia
6767;1987;male;
6768;1985;male;  
6769;1980;male;Fullerton  CA
6770;1994;female;Yogyakarta
6771;1993;male;Ho Chi Minh City  Vietnam
6772;1988;male;Manchester  I2
6773;1998;male;Jakarta  Indonesia
6774;1981;female;
6775;1993;male;Phnom Penh
6776;1990;male;
6777;1993;female;Bekasi
